content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Mohon kpda Edlink, Tolong saya Di Tanggapi, Kenapa saya tidak bisa ganti nama user (profil) setelah saya simpan tidak bisa diterapkan malah muncul notifikasi ( vaildation.digits.beteen ) ad solusinya atau gimana?",2,Negatif,mohon kpda edlink tolong saya di tanggapi kenapa saya tidak bisa ganti nama user profil setelah saya simpan tidak bisa diterapkan malah muncul notifikasi  vaildationdigitsbeteen  ad solusinya atau gimana,mohon kpda edlink tolong tanggapi ganti nama user profil simpan diterapkan muncul notifikasi vaildationdigitsbeteen ad solusinya gimana,"['mohon', 'kpda', 'edlink', 'tolong', 'tanggapi', 'ganti', 'nama', 'user', 'profil', 'simpan', 'diterapkan', 'muncul', 'notifikasi', 'vaildationdigitsbeteen', 'ad', 'solusinya', 'gimana']",mohon kpda edlink tolong tanggap ganti nama user profil simpan terap muncul notifikasi vaildationdigitsbeteen ad solusi gimana
"Gak bisa absen qr sementara teman"" yang lainnya bisa.",1,Negatif,gak bisa absen qr sementara teman yang lainnya bisa,gak absen qr teman,"['gak', 'absen', 'qr', 'teman']",gak absen qr teman
"Apa edlink menggunakan firebase? Jika tidak, database apa yang digunakan edlink? Bintang 5 setelah ada jawaban pasti.",1,Negatif,apa edlink menggunakan firebase jika tidak database apa yang digunakan edlink bintang  setelah ada jawaban pasti,edlink firebase database edlink bintang,"['edlink', 'firebase', 'database', 'edlink', 'bintang']",edlink firebase database edlink bintang
"Ini aplikasi nya gk sinkron sama yang di web,tolong dibenerin lagi",1,Negatif,ini aplikasi nya gk sinkron sama yang di webtolong dibenerin lagi,aplikasi nya gk sinkron webtolong dibenerin,"['aplikasi', 'nya', 'gk', 'sinkron', 'webtolong', 'dibenerin']",aplikasi nya gk sinkron webtolong dibenerin
"Maaf aplikasi EdLink menurut saya tidak recomended untuk proses pembelajaran, karena suka error dan finally, dosen kembali menggunakan G.Classroom juga",1,Negatif,maaf aplikasi edlink menurut saya tidak recomended untuk proses pembelajaran karena suka error dan finally dosen kembali menggunakan gclassroom juga,maaf aplikasi edlink recomended proses pembelajaran suka error finally dosen gclassroom,"['maaf', 'aplikasi', 'edlink', 'recomended', 'proses', 'pembelajaran', 'suka', 'error', 'finally', 'dosen', 'gclassroom']",maaf aplikasi edlink recomended proses ajar suka error finally dosen gclassroom
Kenapa kak edlink nya tidak bisa di buka sebenarnya saya sudah mendownloadnya tapi tidak tetap tidak bisa dibuka jadi harus bagaimana lagi gak kak cara membuka edlink ini.,1,Negatif,kenapa kak edlink nya tidak bisa di buka sebenarnya saya sudah mendownloadnya tapi tidak tetap tidak bisa dibuka jadi harus bagaimana lagi gak kak cara membuka edlink ini,kak edlink nya buka mendownloadnya dibuka gak kak membuka edlink,"['kak', 'edlink', 'nya', 'buka', 'mendownloadnya', 'dibuka', 'gak', 'kak', 'membuka', 'edlink']",kak edlink nya buka mendownloadnya buka gak kak buka edlink
Membantu dan memudahkan proses pembelajaran,4,Positif,membantu dan memudahkan proses pembelajaran,membantu memudahkan proses pembelajaran,"['membantu', 'memudahkan', 'proses', 'pembelajaran']",bantu mudah proses ajar
"Kenapa ya saya gabisa buka edlink, minta di update eh pas udh di update malah balik lg kya awal gabisa dibuka",4,Positif,kenapa ya saya gabisa buka edlink minta di update eh pas udh di update malah balik lg kya awal gabisa dibuka,ya gabisa buka edlink update eh pas udh update lg kya gabisa dibuka,"['ya', 'gabisa', 'buka', 'edlink', 'update', 'eh', 'pas', 'udh', 'update', 'lg', 'kya', 'gabisa', 'dibuka']",ya gabisa buka edlink update eh pas udh update lg kya gabisa buka
"Halo, selamat siang,aku mau nanya kenapa ya edlink nya nggak bisa diperbarui ulang🙏☺️",4,Positif,halo selamat siangaku mau nanya kenapa ya edlink nya nggak bisa diperbarui ulang,halo selamat siangaku nanya ya edlink nya nggak diperbarui ulang,"['halo', 'selamat', 'siangaku', 'nanya', 'ya', 'edlink', 'nya', 'nggak', 'diperbarui', 'ulang']",halo selamat siangaku nanya ya edlink nya nggak baru ulang
"Kenapa ya tidak ada tugasnya padahal guru sudah kirim tugas? Notif tugas dri kelas nya ada tapi pas dibuka tidak bisa, blank halaman kosong saja. Sudah uninstall trus login lagi tetap gaada, gimana ya?",2,Negatif,kenapa ya tidak ada tugasnya padahal guru sudah kirim tugas notif tugas dri kelas nya ada tapi pas dibuka tidak bisa blank halaman kosong saja sudah uninstall trus login lagi tetap gaada gimana ya,ya tugasnya guru kirim tugas notif tugas dri kelas nya pas dibuka blank halaman kosong uninstall trus login gaada gimana ya,"['ya', 'tugasnya', 'guru', 'kirim', 'tugas', 'notif', 'tugas', 'dri', 'kelas', 'nya', 'pas', 'dibuka', 'blank', 'halaman', 'kosong', 'uninstall', 'trus', 'login', 'gaada', 'gimana', 'ya']",ya tugas guru kirim tugas notif tugas dri kelas nya pas buka blank halaman kosong uninstall trus login gaada gimana ya
"Terlalu sering eror, gangguan, sama terlalu sering harus di apdet",4,Positif,terlalu sering eror gangguan sama terlalu sering harus di apdet,eror gangguan apdet,"['eror', 'gangguan', 'apdet']",eror ganggu apdet
Aplikasinya mudah dipakai dan dipahami tidak ribet,5,Positif,aplikasinya mudah dipakai dan dipahami tidak ribet,aplikasinya mudah dipakai dipahami ribet,"['aplikasinya', 'mudah', 'dipakai', 'dipahami', 'ribet']",aplikasi mudah pakai paham ribet
"Aplikasi ini cocok baget untuk kuliah online terus aplikasinya juga garibet makenya, intinya bagus :)",5,Positif,aplikasi ini cocok baget untuk kuliah online terus aplikasinya juga garibet makenya intinya bagus ,aplikasi cocok baget kuliah online aplikasinya garibet makenya intinya bagus,"['aplikasi', 'cocok', 'baget', 'kuliah', 'online', 'aplikasinya', 'garibet', 'makenya', 'intinya', 'bagus']",aplikasi cocok baget kuliah online aplikasi garibet makenya inti bagus
Ini gimana edlinknya kok bisa instal ya Padahal semua aplikasi ku udah kehapus semua,2,Negatif,ini gimana edlinknya kok bisa instal ya padahal semua aplikasi ku udah kehapus semua,gimana edlinknya instal ya aplikasi ku udah kehapus,"['gimana', 'edlinknya', 'instal', 'ya', 'aplikasi', 'ku', 'udah', 'kehapus']",gimana edlinknya instal ya aplikasi ku udah hapus
"Kak sya mau bertanya, bagaimana si cara nya menghapus file"" yg sdah dikumpulkan, krna penyimpanan edlink sya sudah full, sehingga tidak bisa mengumpulkan tugas lagi kak. Mohon solusinya kak. Mohon responya kk",2,Negatif,kak sya mau bertanya bagaimana si cara nya menghapus file yg sdah dikumpulkan krna penyimpanan edlink sya sudah full sehingga tidak bisa mengumpulkan tugas lagi kak mohon solusinya kak mohon responya kk,kak sya si nya menghapus file yg sdah dikumpulkan krna penyimpanan edlink sya full mengumpulkan tugas kak mohon solusinya kak mohon responya kk,"['kak', 'sya', 'si', 'nya', 'menghapus', 'file', 'yg', 'sdah', 'dikumpulkan', 'krna', 'penyimpanan', 'edlink', 'sya', 'full', 'mengumpulkan', 'tugas', 'kak', 'mohon', 'solusinya', 'kak', 'mohon', 'responya', 'kk']",kak sya si nya hapus file yg sdah kumpul krna simpan edlink sya full kumpul tugas kak mohon solusi kak mohon responya kk
"Mau tanya admin, knpa lama skli ini terupdate dari kemaring sampai sekarang blum bisa masuk padahal jaringan disini sudah sgt baik.... Mohon penjelasan / Bantuan Admin dari sy berhubung saya gunakan Aplikasi ini dlm belajar online 🙏🙏🙏",2,Negatif,mau tanya admin knpa lama skli ini terupdate dari kemaring sampai sekarang blum bisa masuk padahal jaringan disini sudah sgt baik mohon penjelasan  bantuan admin dari sy berhubung saya gunakan aplikasi ini dlm belajar online ,admin knpa skli terupdate kemaring blum masuk jaringan sgt mohon penjelasan bantuan admin sy berhubung aplikasi dlm belajar online,"['admin', 'knpa', 'skli', 'terupdate', 'kemaring', 'blum', 'masuk', 'jaringan', 'sgt', 'mohon', 'penjelasan', 'bantuan', 'admin', 'sy', 'berhubung', 'aplikasi', 'dlm', 'belajar', 'online']",admin knpa skli terupdate kemaring blum masuk jaring sgt mohon jelas bantu admin sy hubung aplikasi dlm ajar online
"Sebelumnya maaf, Kenapa edling udha di ubdate tapi tidak ada notifikasi, malahan edlinya lebih memburuk dari sebelumnya.. 🙏🙏🙏🙏",2,Negatif,sebelumnya maaf kenapa edling udha di ubdate tapi tidak ada notifikasi malahan edlinya lebih memburuk dari sebelumnya ,maaf edling udha ubdate notifikasi edlinya memburuk,"['maaf', 'edling', 'udha', 'ubdate', 'notifikasi', 'edlinya', 'memburuk']",maaf edling udha ubdate notifikasi edlinya buruk
"Kenapa saya download lagi gak bisa,, tolong donk kak soalnya msih buat kuliah",2,Negatif,kenapa saya download lagi gak bisa tolong donk kak soalnya msih buat kuliah,download gak tolong donk kak msih kuliah,"['download', 'gak', 'tolong', 'donk', 'kak', 'msih', 'kuliah']",download gak tolong donk kak msih kuliah
"Setelah update malah memburuk, gk ada notifikasi masuk ke hp sama sekali. Tolong perbaiki",1,Negatif,setelah update malah memburuk gk ada notifikasi masuk ke hp sama sekali tolong perbaiki,update memburuk gk notifikasi masuk hp tolong perbaiki,"['update', 'memburuk', 'gk', 'notifikasi', 'masuk', 'hp', 'tolong', 'perbaiki']",update buruk gk notifikasi masuk hp tolong baik
Kak saya ada masalah diaplikasi edlink susa untuk mengirim file dan file yg ada diedlink susa sihapus itu gimna ya kak,1,Negatif,kak saya ada masalah diaplikasi edlink susa untuk mengirim file dan file yg ada diedlink susa sihapus itu gimna ya kak,kak diaplikasi edlink susa mengirim file file yg diedlink susa sihapus gimna ya kak,"['kak', 'diaplikasi', 'edlink', 'susa', 'mengirim', 'file', 'file', 'yg', 'diedlink', 'susa', 'sihapus', 'gimna', 'ya', 'kak']",kak aplikasi edlink susa kirim file file yg diedlink susa sihapus gimna ya kak
"Ka saya mau kirim file dokumen , tapi dokumennya gk bsa di ketemukan itu kenapa ya ? Padahal di dokumen whatsap dokumen lainya udh tersimpan ...",5,Positif,ka saya mau kirim file dokumen  tapi dokumennya gk bsa di ketemukan itu kenapa ya  padahal di dokumen whatsap dokumen lainya udh tersimpan ,ka kirim file dokumen dokumennya gk bsa ketemukan ya dokumen whatsap dokumen lainya udh tersimpan,"['ka', 'kirim', 'file', 'dokumen', 'dokumennya', 'gk', 'bsa', 'ketemukan', 'ya', 'dokumen', 'whatsap', 'dokumen', 'lainya', 'udh', 'tersimpan']",ka kirim file dokumen dokumen gk bsa ketemu ya dokumen whatsap dokumen lai udh simpan
"Mohon maaf kepada admin. Kenapa edlinknya error sedari tadi, apa sedang dalam perbaikan untuk update? Tapi, di mohon sebelum jam 8 sudah tidak error lagi, jawaban-jawaban luar biasa untuk dosen dari saya menunggu di sampaikan untuk di baca. Terima kasih",4,Positif,mohon maaf kepada admin kenapa edlinknya error sedari tadi apa sedang dalam perbaikan untuk update tapi di mohon sebelum jam  sudah tidak error lagi jawabanjawaban luar biasa untuk dosen dari saya menunggu di sampaikan untuk di baca terima kasih,mohon maaf admin edlinknya error sedari perbaikan update mohon jam error jawabanjawaban dosen menunggu baca terima kasih,"['mohon', 'maaf', 'admin', 'edlinknya', 'error', 'sedari', 'perbaikan', 'update', 'mohon', 'jam', 'error', 'jawabanjawaban', 'dosen', 'menunggu', 'baca', 'terima', 'kasih']",mohon maaf admin edlinknya error dar baik update mohon jam error jawabanjawaban dosen tunggu baca terima kasih
Mohon perbaikan ny nilai saya ambruk. Karena soal2 yg muncul ke edlink. Sama semua ggk ada bedahnya. Setelah konfirmasi Jawab. Baru kembali membaik pertanyaannya. PHP 😭,1,Negatif,mohon perbaikan ny nilai saya ambruk karena soal yg muncul ke edlink sama semua ggk ada bedahnya setelah konfirmasi jawab baru kembali membaik pertanyaannya php ,mohon perbaikan ny nilai ambruk yg muncul edlink ggk bedahnya konfirmasi membaik pertanyaannya php,"['mohon', 'perbaikan', 'ny', 'nilai', 'ambruk', 'yg', 'muncul', 'edlink', 'ggk', 'bedahnya', 'konfirmasi', 'membaik', 'pertanyaannya', 'php']",mohon baik ny nilai ambruk yg muncul edlink ggk bedah konfirmasi baik tanya php
"K ada tugas di edlink, terus gurunya minta jawabannya dikirim tapi hanya link nya aja, jdi gimana cara ngirim link nya ? Harus ufload filenya dlu atau gmna, soalnya dari tadi biar dapet link nya gk tau dmna, please jawab, malam ini terakhir",5,Positif,k ada tugas di edlink terus gurunya minta jawabannya dikirim tapi hanya link nya aja jdi gimana cara ngirim link nya  harus ufload filenya dlu atau gmna soalnya dari tadi biar dapet link nya gk tau dmna please jawab malam ini terakhir,k tugas edlink gurunya jawabannya dikirim link nya aja jdi gimana ngirim link nya ufload filenya dlu gmna biar dapet link nya gk tau dmna please malam,"['k', 'tugas', 'edlink', 'gurunya', 'jawabannya', 'dikirim', 'link', 'nya', 'aja', 'jdi', 'gimana', 'ngirim', 'link', 'nya', 'ufload', 'filenya', 'dlu', 'gmna', 'biar', 'dapet', 'link', 'nya', 'gk', 'tau', 'dmna', 'please', 'malam']",k tugas edlink guru jawab kirim link nya aja jdi gimana ngirim link nya ufload filenya dlu gmna biar dapet link nya gk tau dmna please malam
Gabisa di update Makin lama makin parah aja edlink ni,1,Negatif,gabisa di update makin lama makin parah aja edlink ni,gabisa update parah aja edlink ni,"['gabisa', 'update', 'parah', 'aja', 'edlink', 'ni']",gabisa update parah aja edlink ni
"To kenp beberapa hari ini saya g bisa buka edlink,akhirnya saya ketinggalan dgn peljaran dan tugas kuliah.terimakasih",5,Positif,to kenp beberapa hari ini saya g bisa buka edlinkakhirnya saya ketinggalan dgn peljaran dan tugas kuliahterimakasih,to kenp g buka edlinkakhirnya ketinggalan dgn peljaran tugas kuliahterimakasih,"['to', 'kenp', 'g', 'buka', 'edlinkakhirnya', 'ketinggalan', 'dgn', 'peljaran', 'tugas', 'kuliahterimakasih']",to kenp g buka edlinkakhirnya tinggal dgn peljaran tugas kuliahterimakasih
Kalo bisa gausah lah di upgrade2 .eror kali ntahapa pun . Abis aplikasi di hp ku loh semua kuhapus gara2 upgrade . Tolong lah yaa .jadikan sekali aja yang bagus gitu semua lengkap di applikasi ni biar gausah upgrade2 . Capek kali loh .belum lagi pas di buka loading,1,Negatif,kalo bisa gausah lah di upgrade eror kali ntahapa pun  abis aplikasi di hp ku loh semua kuhapus gara upgrade  tolong lah yaa jadikan sekali aja yang bagus gitu semua lengkap di applikasi ni biar gausah upgrade  capek kali loh belum lagi pas di buka loading,kalo gausah upgrade eror kali ntahapa abis aplikasi hp ku loh kuhapus gara upgrade tolong yaa jadikan aja bagus gitu lengkap applikasi ni biar gausah upgrade capek kali loh pas buka loading,"['kalo', 'gausah', 'upgrade', 'eror', 'kali', 'ntahapa', 'abis', 'aplikasi', 'hp', 'ku', 'loh', 'kuhapus', 'gara', 'upgrade', 'tolong', 'yaa', 'jadikan', 'aja', 'bagus', 'gitu', 'lengkap', 'applikasi', 'ni', 'biar', 'gausah', 'upgrade', 'capek', 'kali', 'loh', 'pas', 'buka', 'loading']",kalo gausah upgrade eror kali ntahapa abis aplikasi hp ku loh hapus gara upgrade tolong yaa jadi aja bagus gitu lengkap applikasi ni biar gausah upgrade capek kali loh pas buka loading
Gajeb bgt min masak setiap mau buka diperbaharui terus males bgt liat apk nya klo bukan buat pendidikan udah uninstall dari dulu,2,Negatif,gajeb bgt min masak setiap mau buka diperbaharui terus males bgt liat apk nya klo bukan buat pendidikan udah uninstall dari dulu,gajeb bgt min masak buka diperbaharui males bgt liat apk nya klo pendidikan udah uninstall,"['gajeb', 'bgt', 'min', 'masak', 'buka', 'diperbaharui', 'males', 'bgt', 'liat', 'apk', 'nya', 'klo', 'pendidikan', 'udah', 'uninstall']",gajeb bgt min masak buka baharu males bgt liat apk nya klo didik udah uninstall
Semakin kurang baik dan Eror terus kadang bisa kadang enggak.pas dadline mepet eh EROR.,5,Positif,semakin kurang baik dan eror terus kadang bisa kadang enggakpas dadline mepet eh eror,eror kadang kadang enggakpas dadline mepet eh eror,"['eror', 'kadang', 'kadang', 'enggakpas', 'dadline', 'mepet', 'eh', 'eror']",eror kadang kadang enggakpas dadline mepet eh eror
"Belajar online denagn mudah. Namun kadang aplikasi edlink ada kendala, susah masuk ke aplikasi edlink",4,Positif,belajar online denagn mudah namun kadang aplikasi edlink ada kendala susah masuk ke aplikasi edlink,belajar online denagn mudah kadang aplikasi edlink kendala susah masuk aplikasi edlink,"['belajar', 'online', 'denagn', 'mudah', 'kadang', 'aplikasi', 'edlink', 'kendala', 'susah', 'masuk', 'aplikasi', 'edlink']",ajar online denagn mudah kadang aplikasi edlink kendala susah masuk aplikasi edlink
"Apk nya sering bnget eror, dikit2 install lagi.. update lagi..🤦🏻‍♀️",1,Negatif,apk nya sering bnget eror dikit install lagi update lagi,apk nya bnget eror dikit install update,"['apk', 'nya', 'bnget', 'eror', 'dikit', 'install', 'update']",apk nya bnget eror dikit install update
"update yg saat ini banyak gangguan,' semoga bisa cepat di perbaharui kmbali,,agar bisa lebih baik untuk di gunakan,",1,Negatif,update yg saat ini banyak gangguan semoga bisa cepat di perbaharui kmbaliagar bisa lebih baik untuk di gunakan,update yg gangguan semoga cepat perbaharui kmbaliagar,"['update', 'yg', 'gangguan', 'semoga', 'cepat', 'perbaharui', 'kmbaliagar']",update yg ganggu moga cepat baharu kmbaliagar
Lain kali permudah sistem donwload untuk android sama. Bisa ngecek siapa yg udah ngumpulin via Android,5,Positif,lain kali permudah sistem donwload untuk android sama bisa ngecek siapa yg udah ngumpulin via android,kali permudah sistem donwload android ngecek yg udah ngumpulin via android,"['kali', 'permudah', 'sistem', 'donwload', 'android', 'ngecek', 'yg', 'udah', 'ngumpulin', 'via', 'android']",kali mudah sistem donwload android ngecek yg udah ngumpulin via android
